,Device 1
40766301,1544.0
40766302,1553.0
40766303,1527.0
40766304,1509.0
40766305,1544.0
40766306,1552.0
40766307,1507.0
40766308,1546.0
40766309,1552.0
40766310,1508.0
40766311,1541.0
40766312,1545.0
40766313,1540.0
40766314,1496.0
40766315,1541.0
40766316,1552.0
40766317,1519.0
40766318,1540.0
40766319,1549.0
40766320,1553.0
40766321,1501.0
40766322,1552.0
40766323,1554.0
40766324,1500.0
40766325,1540.0
40766326,1546.0
40766327,1555.0
40766328,1508.0
40766329,1544.0
40766330,1554.0
40766331,1553.0
40766332,1544.0
40766333,1552.0
40766334,1554.0
40766335,1501.0
40766336,1545.0
40766337,1555.0
40766338,1552.0
40766339,1552.0
40766340,1509.0
40766341,1507.0
40766342,1550.0
40766343,1544.0
40766344,1546.0
40766345,1545.0
40766346,1508.0
40766347,1541.0
40766348,1547.0
40766349,1552.0
40766350,1544.0
40766351,1506.0
40766352,1546.0
40766353,1510.0
40766354,1509.0
40766355,1506.0
40766356,1509.0
40766357,1510.0
40766358,1544.0
40766359,1545.0
40766360,1555.0
40766361,1555.0
40766362,1555.0
40766363,1555.0
40766364,1546.0
40766365,1519.0
40766366,1518.0
40766367,1510.0
40766368,1541.0
40766369,1552.0
40766370,1555.0
40766371,1556.0
40766372,1562.0
40766373,1555.0
40766374,1522.0
40766375,1508.0
40766376,1508.0
40766377,1519.0
40766378,1518.0
40766379,1521.0
40766380,1519.0
40766381,1521.0
40766382,1520.0
40766383,1522.0
40766384,1564.0
40766385,1564.0
40766386,1575.0
40766387,1576.0
40766388,1586.0
40766389,1588.0
40766390,1564.0
40766391,1555.0
40766392,1555.0
40766394,1570.0
40766395,1545.0
40766396,1591.0
40766397,1599.0
40766398,1555.0
40766399,1590.0
40766400,1598.0
40766401,1599.0
40766402,1552.0
40766403,1585.0
40766404,1590.0
40766405,1588.0
40766406,1540.0
40766407,1577.0
40766408,1588.0
40766409,1575.0
40766410,1566.0
40766411,1567.0
40766412,1576.0
40766413,1564.0
40766414,1566.0
40766415,1566.0
40766416,1522.0
40766417,1554.0
40766418,1556.0
40766419,1556.0
40766420,1518.0
40766421,1554.0
40766422,1555.0
40766423,1553.0
40766424,1522.0
40766425,1546.0
40766426,1552.0
40766427,1498.0
40766428,1540.0
40766429,1545.0
40766430,1545.0
40766431,1496.0
40766432,1544.0
40766433,1541.0
40766434,1508.0
40766435,1539.0
40766436,1533.0
40766437,1542.0
40766438,1530.0
40766439,1530.0
40766440,1531.0
40766441,1542.0
40766442,1540.0
40766443,1510.0
40766444,1534.0
40766445,1509.0
40766446,1544.0
40766447,1539.0
40766448,1541.0
40766449,1530.0
40766450,1542.0
40766451,1544.0
40766452,1550.0
40766453,1545.0
40766454,1555.0
40766455,1555.0
40766456,1521.0
40766457,1509.0
40766458,1508.0
40766459,1500.0
40766460,1541.0
40766461,1545.0
40766462,1553.0
40766463,1552.0
40766464,1552.0
40766465,1552.0
40766466,1542.0
40766467,1508.0
40766468,1510.0
40766469,1508.0
40766470,1499.0
40766471,1498.0
40766472,1501.0
40766473,1508.0
40766474,1530.0
40766475,1542.0
40766476,1544.0
40766477,1544.0
40766478,1553.0
40766479,1531.0
40766480,1510.0
40766481,1500.0
40766482,1501.0
40766483,1528.0
40766484,1542.0
40766485,1540.0
40766486,1545.0
40766487,1552.0
40766488,1545.0
40766489,1554.0
40766490,1531.0
40766491,1507.0
40766492,1508.0
40766493,1498.0
40766495,1522.0
40766496,1527.0
40766497,1530.0
40766498,1519.0
40766499,1521.0
40766500,1530.0
40766501,1520.0
40766502,1493.0
40766503,1509.0
40766504,1509.0
40766505,1482.0
40766506,1494.0
40766507,1501.0
40766508,1500.0
40766509,1487.0
40766510,1496.0
40766511,1507.0
40766512,1474.0
40766513,1531.0
40766514,1555.0
40766515,1546.0
40766516,1579.0
40766517,1621.0
40766518,1626.0
40766519,1667.0
40766520,1712.0
40766521,1740.0
40766522,1806.0
40766523,1855.0
40766524,1900.0
40766525,1905.0
40766526,1991.0
40766527,2048.0
40766528,2091.0
40766529,2136.0
40766530,2170.0
40766531,2211.0
40766532,2205.0
40766533,2281.0
40766534,2304.0
40766535,2304.0
40766536,2300.0
40766537,2323.0
40766538,2326.0
40766539,2301.0
40766540,2238.0
40766541,2266.0
40766542,2255.0
40766543,2235.0
40766544,2157.0
40766545,2137.0
40766546,2089.0
40766547,2059.0
40766548,2021.0
40766549,1942.0
40766550,1923.0
40766551,1839.0
40766552,1828.0
40766553,1785.0
40766554,1738.0
40766555,1714.0
40766556,1661.0
40766557,1600.0
40766558,1555.0
40766559,1508.0
40766560,1471.0
40766561,1435.0
40766562,1404.0
40766563,1392.0
40766564,1391.0
40766565,1371.0
40766566,1348.0
40766567,1330.0
40766568,1313.0
40766569,1292.0
40766570,1274.0
40766571,1232.0
40766572,1207.0
40766573,1186.0
40766574,1174.0
40766575,1164.0
40766576,1161.0
40766577,1158.0
40766578,1158.0
40766579,1183.0
40766580,1182.0
40766581,1184.0
40766582,1186.0
40766583,1196.0
40766584,1199.0
40766585,1196.0
40766586,1206.0
40766587,1206.0
40766588,1174.0
40766589,1183.0
40766590,1183.0
40766591,1188.0
40766592,1197.0
40766593,1241.0
40766594,1254.0
40766596,1255.0
40766597,1277.0
40766598,1285.0
40766599,1243.0
40766600,1297.0
40766601,1302.0
40766602,1276.0
40766603,1309.0
40766604,1323.0
40766605,1325.0
40766606,1332.0
40766607,1344.0
40766608,1344.0
40766609,1343.0
40766610,1358.0
40766611,1369.0
40766612,1335.0
40766613,1370.0
40766614,1381.0
40766615,1379.0
40766616,1391.0
40766617,1405.0
40766618,1394.0
40766619,1405.0
40766620,1424.0
40766621,1414.0
40766622,1426.0
40766623,1435.0
40766624,1435.0
40766625,1407.0
40766626,1441.0
40766627,1450.0
40766628,1417.0
40766629,1452.0
40766630,1460.0
40766631,1462.0
40766632,1417.0
40766633,1462.0
40766634,1474.0
40766635,1430.0
40766636,1473.0
40766637,1486.0
40766638,1448.0
40766639,1484.0
40766640,1493.0
40766641,1494.0
40766642,1475.0
40766643,1452.0
40766644,1495.0
40766645,1501.0
40766646,1498.0
40766647,1487.0
40766648,1510.0
40766649,1510.0
40766650,1473.0
40766651,1510.0
40766652,1484.0
40766653,1487.0
40766654,1521.0
40766655,1522.0
40766656,1530.0
40766657,1530.0
40766658,1530.0
40766659,1533.0
40766660,1530.0
40766661,1500.0
40766662,1496.0
40766663,1495.0
40766664,1510.0
40766665,1534.0
40766666,1540.0
40766667,1544.0
40766668,1546.0
40766669,1555.0
40766670,1554.0
40766671,1533.0
40766672,1508.0
40766673,1510.0
40766674,1509.0
40766675,1510.0
40766676,1510.0
40766677,1520.0
40766678,1552.0
40766679,1555.0
40766680,1562.0
40766681,1564.0
40766682,1568.0
40766683,1568.0
40766684,1564.0
40766685,1530.0
40766686,1530.0
40766687,1530.0
40766688,1530.0
40766689,1530.0
40766690,1533.0
40766691,1567.0
40766692,1568.0
40766693,1576.0
40766694,1579.0
40766695,1579.0
40766698,1554.0
40766699,1531.0
40766700,1575.0
40766701,1578.0
40766702,1563.0
40766703,1552.0
40766704,1586.0
40766705,1564.0
40766706,1577.0
40766707,1590.0
40766708,1542.0
40766709,1589.0
40766710,1598.0
40766711,1545.0
40766712,1588.0
40766713,1590.0
40766714,1555.0
40766715,1552.0
40766716,1589.0
40766717,1600.0
40766718,1563.0
40766719,1589.0
40766720,1600.0
40766721,1609.0
40766722,1564.0
40766723,1599.0
40766724,1602.0
40766725,1609.0
40766726,1564.0
40766727,1607.0
40766728,1621.0
40766729,1576.0
40766730,1609.0
40766731,1613.0
40766732,1612.0
40766733,1609.0
40766734,1613.0
40766735,1610.0
40766736,1568.0
40766737,1613.0
40766738,1614.0
40766739,1613.0
40766740,1613.0
40766741,1624.0
40766742,1614.0
40766743,1612.0
40766744,1622.0
40766745,1625.0
40766746,1621.0
40766747,1626.0
40766748,1632.0
40766749,1586.0
40766750,1622.0
40766751,1625.0
40766752,1633.0
40766753,1588.0
40766754,1624.0
40766755,1626.0
40766756,1599.0
40766757,1625.0
40766758,1632.0
40766759,1613.0
40766760,1590.0
40766761,1625.0
40766762,1633.0
40766763,1632.0
40766764,1626.0
40766765,1633.0
40766766,1633.0
40766767,1633.0
40766768,1613.0
40766769,1590.0
40766770,1603.0
40766771,1626.0
40766772,1625.0
40766773,1633.0
40766774,1634.0
40766775,1634.0
40766776,1633.0
40766777,1590.0
40766778,1580.0
40766779,1588.0
40766780,1624.0
40766781,1624.0
40766782,1626.0
40766783,1625.0
40766784,1625.0
40766785,1625.0
40766786,1579.0
40766787,1578.0
40766788,1576.0
40766789,1564.0
40766790,1563.0
40766791,1564.0
40766792,1564.0
40766793,1575.0
40766794,1590.0
40766795,1592.0
40766796,1599.0
40766797,1598.0
40766799,1564.0
40766800,1544.0
40766801,1575.0
40766802,1576.0
40766803,1568.0
40766804,1518.0
40766805,1555.0
40766806,1555.0
40766807,1554.0
40766808,1542.0
40766809,1542.0
40766810,1544.0
40766811,1495.0
40766812,1534.0
40766813,1534.0
40766814,1532.0
40766815,1484.0
40766816,1510.0
40766817,1519.0
40766818,1473.0
40766819,1507.0
40766820,1510.0
40766821,1487.0
40766822,1494.0
40766823,1493.0
40766824,1484.0
40766825,1475.0
40766826,1484.0
40766827,1484.0
40766828,1434.0
40766829,1471.0
40766830,1473.0
40766831,1428.0
40766832,1462.0
40766833,1462.0
40766834,1459.0
40766835,1452.0
40766836,1452.0
40766837,1449.0
40766838,1417.0
40766839,1450.0
40766840,1449.0
40766841,1428.0
40766842,1405.0
40766843,1430.0
40766844,1436.0
40766845,1440.0
40766846,1393.0
40766847,1428.0
40766848,1428.0
40766849,1427.0
40766850,1407.0
40766851,1390.0
40766852,1427.0
40766853,1435.0
40766854,1431.0
40766855,1390.0
40766856,1434.0
40766857,1435.0
40766858,1438.0
40766859,1436.0
40766860,1449.0
40766861,1453.0
40766862,1453.0
40766863,1453.0
40766864,1416.0
40766865,1416.0
40766866,1414.0
40766867,1425.0
40766868,1417.0
40766869,1460.0
40766870,1465.0
40766871,1463.0
40766872,1470.0
40766873,1473.0
40766874,1481.0
40766875,1486.0
40766876,1473.0
40766877,1436.0
40766878,1436.0
40766879,1440.0
40766880,1450.0
40766881,1451.0
40766882,1451.0
40766883,1449.0
40766884,1449.0
40766885,1459.0
40766886,1474.0
40766887,1487.0
40766888,1490.0
40766889,1496.0
40766890,1499.0
40766891,1498.0
40766892,1501.0
40766893,1508.0
40766894,1507.0
40766895,1486.0
40766896,1470.0
40766897,1463.0
40766898,1465.0
40766900,1452.0
40766901,1471.0
40766902,1507.0
40766903,1510.0
40766904,1500.0
40766905,1509.0
40766906,1519.0
40766907,1519.0
40766908,1488.0
40766909,1519.0
40766910,1522.0
40766911,1485.0
40766912,1473.0
40766913,1517.0
40766914,1519.0
40766915,1530.0
40766916,1484.0
40766917,1530.0
40766918,1530.0
40766919,1530.0
40766920,1521.0
40766921,1534.0
40766922,1541.0
40766923,1531.0
40766924,1533.0
40766925,1540.0
40766926,1496.0
40766927,1540.0
40766928,1552.0
40766929,1553.0
40766930,1541.0
40766931,1552.0
40766932,1555.0
40766933,1499.0
40766934,1545.0
40766935,1554.0
40766936,1509.0
40766937,1544.0
40766938,1564.0
40766939,1555.0
40766940,1519.0
40766941,1555.0
40766942,1556.0
40766943,1518.0
40766944,1552.0
40766945,1552.0
40766946,1555.0
40766947,1508.0
40766948,1553.0
40766949,1555.0
40766950,1554.0
40766951,1530.0
40766952,1530.0
40766953,1542.0
40766954,1545.0
40766955,1555.0
40766956,1519.0
40766957,1508.0
40766958,1552.0
40766959,1519.0
40766960,1552.0
40766961,1555.0
40766962,1564.0
40766963,1564.0
40766964,1564.0
40766965,1555.0
40766966,1522.0
40766967,1521.0
40766968,1522.0
40766969,1522.0
40766970,1555.0
40766971,1564.0
40766972,1567.0
40766973,1567.0
40766974,1575.0
40766975,1555.0
40766976,1539.0
40766977,1533.0
40766978,1532.0
40766979,1530.0
40766980,1564.0
40766981,1568.0
40766982,1577.0
40766983,1578.0
40766984,1578.0
40766985,1568.0
40766986,1530.0
40766987,1542.0
40766988,1564.0
40766989,1567.0
40766990,1575.0
40766991,1578.0
40766992,1578.0
40766993,1564.0
40766994,1520.0
40766995,1522.0
40766996,1555.0
40766997,1564.0
40766998,1563.0
40766999,1564.0
40767001,1563.0
40767002,1518.0
40767003,1555.0
40767004,1556.0
40767005,1541.0
40767006,1552.0
40767007,1554.0
40767008,1555.0
40767009,1552.0
40767010,1555.0
40767011,1555.0
40767012,1522.0
40767013,1522.0
40767014,1555.0
40767015,1555.0
40767016,1519.0
40767017,1544.0
40767018,1552.0
40767019,1556.0
40767020,1508.0
40767021,1552.0
40767022,1555.0
40767023,1519.0
40767024,1533.0
40767025,1545.0
40767026,1556.0
40767027,1530.0
40767028,1509.0
40767029,1555.0
40767030,1555.0
40767031,1544.0
40767032,1521.0
40767033,1552.0
40767034,1555.0
40767035,1555.0
40767036,1501.0
40767037,1546.0
40767038,1555.0
40767039,1519.0
40767040,1542.0
40767041,1553.0
40767042,1555.0
40767043,1521.0
40767044,1544.0
40767045,1552.0
40767046,1554.0
40767047,1520.0
40767048,1544.0
40767049,1555.0
40767050,1546.0
40767051,1544.0
40767052,1520.0
40767053,1545.0
40767054,1508.0
40767055,1544.0
40767056,1553.0
40767057,1498.0
40767058,1510.0
40767059,1546.0
40767060,1552.0
40767061,1518.0
40767062,1555.0
40767063,1563.0
40767064,1555.0
40767065,1530.0
40767066,1510.0
40767067,1519.0
40767068,1510.0
40767069,1508.0
40767070,1545.0
40767071,1545.0
40767072,1555.0
40767073,1555.0
40767074,1556.0
40767075,1563.0
40767076,1563.0
40767077,1532.0
40767078,1519.0
40767079,1518.0
40767080,1520.0
40767081,1541.0
40767082,1563.0
40767083,1555.0
40767084,1563.0
40767085,1568.0
40767086,1575.0
40767087,1563.0
40767088,1522.0
40767089,1521.0
40767090,1510.0
40767091,1519.0
40767092,1520.0
40767093,1555.0
40767094,1555.0
40767095,1564.0
40767096,1563.0
40767097,1556.0
40767098,1563.0
40767099,1562.0
40767100,1520.0
40767102,1542.0
40767103,1552.0
40767104,1555.0
40767105,1532.0
40767106,1547.0
40767107,1555.0
40767108,1532.0
40767109,1545.0
40767110,1555.0
40767111,1555.0
40767112,1508.0
40767113,1547.0
40767114,1553.0
40767115,1540.0
40767116,1509.0
40767117,1554.0
40767118,1555.0
40767119,1555.0
40767120,1510.0
40767121,1555.0
40767122,1563.0
40767123,1540.0
40767124,1508.0
40767125,1553.0
40767126,1563.0
40767127,1545.0
40767128,1541.0
40767129,1555.0
40767130,1563.0
40767131,1510.0
40767132,1552.0
40767133,1562.0
40767134,1563.0
40767135,1510.0
40767136,1556.0
40767137,1566.0
40767138,1519.0
40767139,1552.0
40767140,1564.0
40767141,1564.0
40767142,1555.0
40767143,1564.0
40767144,1564.0
40767145,1520.0
40767146,1564.0
40767147,1574.0
40767148,1534.0
40767149,1521.0
40767150,1563.0
40767151,1568.0
40767152,1564.0
40767153,1541.0
40767154,1564.0
40767155,1566.0
40767156,1532.0
40767157,1555.0
40767158,1564.0
40767159,1564.0
40767160,1530.0
40767161,1552.0
40767162,1564.0
40767163,1555.0
40767164,1564.0
40767165,1566.0
40767166,1564.0
40767167,1533.0
40767168,1530.0
40767169,1522.0
40767170,1519.0
40767171,1517.0
40767172,1522.0
40767173,1555.0
40767174,1556.0
40767175,1564.0
40767176,1564.0
40767177,1566.0
40767178,1532.0
40767179,1522.0
40767180,1562.0
40767181,1563.0
40767182,1563.0
40767183,1567.0
40767184,1563.0
40767185,1520.0
40767186,1520.0
40767187,1534.0
40767188,1555.0
40767189,1554.0
40767190,1564.0
40767191,1564.0
40767192,1574.0
40767193,1567.0
40767194,1533.0
40767195,1531.0
40767196,1532.0
40767197,1528.0
40767198,1531.0
40767199,1570.0
40767200,1568.0
40767201,1578.0
40767203,1584.0
40767204,1575.0
40767205,1574.0
40767206,1589.0
40767207,1588.0
40767208,1555.0
40767209,1588.0
40767210,1599.0
40767211,1586.0
40767212,1588.0
40767213,1589.0
40767214,1598.0
40767215,1555.0
40767216,1589.0
40767217,1590.0
40767218,1590.0
40767219,1541.0
40767220,1588.0
40767221,1590.0
40767222,1545.0
40767223,1579.0
40767224,1578.0
40767225,1578.0
40767226,1531.0
40767227,1566.0
40767228,1576.0
40767229,1566.0
40767230,1522.0
40767231,1555.0
40767232,1564.0
40767233,1510.0
40767234,1552.0
40767235,1556.0
40767236,1550.0
40767237,1508.0
40767238,1540.0
40767239,1540.0
40767240,1510.0
40767241,1532.0
40767242,1540.0
40767243,1544.0
40767244,1496.0
40767245,1530.0
40767246,1533.0
40767247,1531.0
40767248,1531.0
40767249,1534.0
40767250,1530.0
40767251,1530.0
40767252,1533.0
40767253,1540.0
40767254,1522.0
40767255,1495.0
40767256,1531.0
40767257,1533.0
40767258,1534.0
40767259,1530.0
40767260,1540.0
40767261,1547.0
40767262,1519.0
40767263,1531.0
40767264,1540.0
40767265,1540.0
40767266,1541.0
40767267,1555.0
40767268,1533.0
40767269,1507.0
40767270,1498.0
40767271,1499.0
40767272,1499.0
40767273,1499.0
40767274,1508.0
40767275,1539.0
40767276,1542.0
40767277,1545.0
40767278,1544.0
40767279,1550.0
40767280,1541.0
40767281,1507.0
40767282,1507.0
40767283,1498.0
40767284,1498.0
40767285,1507.0
40767286,1533.0
40767287,1544.0
40767288,1552.0
40767289,1552.0
40767290,1552.0
40767291,1555.0
40767292,1522.0
40767293,1510.0
40767294,1507.0
40767295,1545.0
40767296,1552.0
40767297,1552.0
40767298,1555.0
40767299,1556.0
40767300,1539.0
40767301,1510.0
40767302,1508.0
40767304,1532.0
40767305,1552.0
40767306,1554.0
40767307,1519.0
40767308,1544.0
40767309,1542.0
40767310,1553.0
40767311,1507.0
40767312,1532.0
40767313,1533.0
40767314,1540.0
40767315,1486.0
40767316,1530.0
40767317,1532.0
40767318,1484.0
40767319,1516.0
40767320,1510.0
40767321,1474.0
40767322,1494.0
40767323,1507.0
40767324,1507.0
40767325,1465.0
40767326,1519.0
40767327,1540.0
40767328,1509.0
40767329,1518.0
40767330,1579.0
40767331,1612.0
40767332,1598.0
40767333,1666.0
40767334,1701.0
40767335,1692.0
40767336,1784.0
40767337,1841.0
40767338,1898.0
40767339,1887.0
40767340,1966.0
40767341,2021.0
40767342,2076.0
40767343,2089.0
40767344,2137.0
40767345,2188.0
40767346,2222.0
40767347,2268.0
40767348,2255.0
40767349,2298.0
40767350,2298.0
40767351,2304.0
40767352,2291.0
40767353,2256.0
40767354,2268.0
40767355,2255.0
40767356,2216.0
40767357,2167.0
40767358,2171.0
40767359,2137.0
40767360,2057.0
40767361,2034.0
40767362,1998.0
40767363,1953.0
40767364,1887.0
40767365,1828.0
40767366,1817.0
40767367,1776.0
40767368,1738.0
40767369,1666.0
40767370,1658.0
40767371,1633.0
40767372,1602.0
40767373,1530.0
40767374,1540.0
40767375,1507.0
40767376,1443.0
40767377,1435.0
40767378,1417.0
40767379,1414.0
40767380,1349.0
40767381,1371.0
40767382,1356.0
40767383,1288.0
40767384,1300.0
40767385,1299.0
40767386,1252.0
40767387,1268.0
40767388,1263.0
40767389,1251.0
40767390,1199.0
40767391,1230.0
40767392,1220.0
40767393,1183.0
40767394,1216.0
40767395,1229.0
40767396,1186.0
40767397,1207.0
40767398,1217.0
40767399,1218.0
40767400,1200.0
40767401,1188.0
40767402,1239.0
40767403,1242.0
40767405,1229.0
40767406,1254.0
40767407,1265.0
40767408,1218.0
40767409,1274.0
40767410,1287.0
40767411,1252.0
40767412,1287.0
40767413,1298.0
40767414,1312.0
40767415,1274.0
40767416,1316.0
40767417,1323.0
40767418,1335.0
40767419,1291.0
40767420,1344.0
40767421,1358.0
40767422,1315.0
40767423,1358.0
40767424,1371.0
40767425,1371.0
40767426,1378.0
40767427,1390.0
40767428,1392.0
40767429,1358.0
40767430,1403.0
40767431,1405.0
40767432,1369.0
40767433,1405.0
40767434,1415.0
40767435,1417.0
40767436,1384.0
40767437,1417.0
40767438,1430.0
40767439,1417.0
40767440,1391.0
40767441,1435.0
40767442,1442.0
40767443,1407.0
40767444,1405.0
40767445,1449.0
40767446,1453.0
40767447,1417.0
40767448,1451.0
40767449,1460.0
40767450,1470.0
40767451,1428.0
40767452,1462.0
40767453,1463.0
40767454,1474.0
40767455,1435.0
40767456,1473.0
40767457,1485.0
40767458,1487.0
40767459,1473.0
40767460,1461.0
40767461,1490.0
40767462,1499.0
40767463,1507.0
40767464,1498.0
40767465,1494.0
40767466,1498.0
40767467,1510.0
40767468,1510.0
40767469,1508.0
40767470,1486.0
40767471,1518.0
40767472,1532.0
40767473,1493.0
40767474,1484.0
40767475,1487.0
40767476,1508.0
40767477,1530.0
40767478,1533.0
40767479,1534.0
40767480,1540.0
40767481,1553.0
40767482,1546.0
40767483,1519.0
40767484,1501.0
40767485,1500.0
40767486,1507.0
40767487,1541.0
40767488,1541.0
40767489,1545.0
40767490,1545.0
40767491,1555.0
40767492,1555.0
40767493,1530.0
40767494,1521.0
40767495,1510.0
40767496,1509.0
40767497,1546.0
40767498,1555.0
40767499,1563.0
40767500,1567.0
40767501,1564.0
40767502,1568.0
40767503,1564.0
40767504,1527.0
40767506,1540.0
40767507,1566.0
40767508,1576.0
40767509,1522.0
40767510,1568.0
40767511,1578.0
40767512,1540.0
40767513,1567.0
40767514,1579.0
40767515,1564.0
40767516,1576.0
40767517,1579.0
40767518,1582.0
40767519,1544.0
40767520,1584.0
40767521,1589.0
40767522,1586.0
40767523,1578.0
40767524,1588.0
40767525,1585.0
40767526,1582.0
40767527,1591.0
40767528,1599.0
40767529,1552.0
40767530,1590.0
40767531,1599.0
40767532,1579.0
40767533,1586.0
40767534,1599.0
40767535,1599.0
40767536,1563.0
40767537,1599.0
40767538,1602.0
40767539,1567.0
40767540,1599.0
40767541,1613.0
40767542,1599.0
40767543,1609.0
40767544,1613.0
40767545,1615.0
40767546,1609.0
40767547,1624.0
40767548,1625.0
40767549,1579.0
40767550,1624.0
40767551,1624.0
40767552,1586.0
40767553,1625.0
40767554,1634.0
40767555,1635.0
40767556,1590.0
40767557,1610.0
40767558,1637.0
40767559,1614.0
40767560,1624.0
40767561,1637.0
40767562,1637.0
40767563,1645.0
40767564,1645.0
40767565,1631.0
40767566,1602.0
40767567,1592.0
40767568,1637.0
40767569,1638.0
40767570,1644.0
40767571,1609.0
40767572,1603.0
40767573,1609.0
40767574,1633.0
40767575,1637.0
40767576,1638.0
40767577,1635.0
40767578,1645.0
40767579,1633.0
40767580,1600.0
40767581,1599.0
40767582,1598.0
40767583,1590.0
40767584,1588.0
40767585,1590.0
40767586,1633.0
40767587,1633.0
40767588,1633.0
40767589,1634.0
40767590,1634.0
40767591,1633.0
40767592,1588.0
40767593,1586.0
40767594,1598.0
40767595,1624.0
40767596,1621.0
40767597,1625.0
40767598,1625.0
40767599,1626.0
40767600,1625.0
40767601,1621.0
40767602,1576.0
40767603,1575.0
40767604,1575.0
40767605,1567.0
40767608,1588.0
40767609,1598.0
40767610,1591.0
40767611,1588.0
40767612,1554.0
40767613,1585.0
40767614,1579.0
40767615,1528.0
40767616,1574.0
40767617,1567.0
40767618,1528.0
40767619,1555.0
40767620,1555.0
40767621,1553.0
40767622,1499.0
40767623,1534.0
40767624,1533.0
40767625,1522.0
40767626,1522.0
40767627,1530.0
40767628,1521.0
40767629,1471.0
40767630,1510.0
40767631,1517.0
40767632,1471.0
40767633,1496.0
40767634,1494.0
40767635,1495.0
40767636,1450.0
40767637,1485.0
40767638,1487.0
40767639,1463.0
40767640,1453.0
40767641,1473.0
40767642,1473.0
40767643,1463.0
40767644,1425.0
40767645,1460.0
40767646,1470.0
40767647,1427.0
40767648,1453.0
40767649,1453.0
40767650,1461.0
40767651,1417.0
40767652,1415.0
40767653,1449.0
40767654,1448.0
40767655,1436.0
40767656,1436.0
40767657,1449.0
40767658,1442.0
40767659,1435.0
40767660,1449.0
40767661,1448.0
40767662,1396.0
40767663,1436.0
40767664,1448.0
40767665,1450.0
40767666,1451.0
40767667,1418.0
40767668,1414.0
40767669,1418.0
40767670,1435.0
40767671,1440.0
40767672,1448.0
40767673,1403.0
40767674,1415.0
40767675,1436.0
40767676,1440.0
40767677,1440.0
40767678,1451.0
40767679,1451.0
40767680,1435.0
40767681,1408.0
40767682,1405.0
40767683,1448.0
40767684,1449.0
40767685,1453.0
40767686,1458.0
40767687,1460.0
40767688,1461.0
40767689,1428.0
40767690,1427.0
40767691,1424.0
40767692,1424.0
40767693,1428.0
40767694,1463.0
40767695,1463.0
40767696,1473.0
40767697,1475.0
40767698,1475.0
40767699,1487.0
40767700,1473.0
40767701,1446.0
40767702,1449.0
40767703,1449.0
40767704,1485.0
40767705,1488.0
40767706,1495.0
40767707,1498.0
40767709,1453.0
40767710,1494.0
40767711,1498.0
40767712,1506.0
40767713,1465.0
40767714,1494.0
40767715,1501.0
40767716,1508.0
40767717,1459.0
40767718,1501.0
40767719,1510.0
40767720,1474.0
40767721,1507.0
40767722,1510.0
40767723,1498.0
40767724,1507.0
40767725,1510.0
40767726,1530.0
40767727,1485.0
40767728,1519.0
40767729,1530.0
40767730,1494.0
40767731,1528.0
40767732,1531.0
40767733,1522.0
40767734,1495.0
40767735,1533.0
40767736,1540.0
40767737,1510.0
40767738,1533.0
40767739,1541.0
40767740,1554.0
40767741,1501.0
40767742,1544.0
40767743,1554.0
40767744,1544.0
40767745,1507.0
40767746,1554.0
40767747,1555.0
40767748,1533.0
40767749,1533.0
40767750,1554.0
40767751,1567.0
40767752,1530.0
40767753,1555.0
40767754,1564.0
40767755,1563.0
40767756,1521.0
40767757,1567.0
40767758,1575.0
40767759,1563.0
40767760,1530.0
40767761,1567.0
40767762,1576.0
40767763,1546.0
40767764,1568.0
40767765,1574.0
40767766,1544.0
40767767,1575.0
40767768,1579.0
40767769,1579.0
40767770,1586.0
40767771,1577.0
40767772,1544.0
40767773,1568.0
40767774,1576.0
40767775,1576.0
40767776,1582.0
40767777,1541.0
40767778,1575.0
40767779,1554.0
40767780,1544.0
40767781,1544.0
40767782,1541.0
40767783,1544.0
40767784,1556.0
40767785,1577.0
40767786,1586.0
40767787,1582.0
40767788,1588.0
40767789,1588.0
40767790,1586.0
40767791,1552.0
40767792,1544.0
40767793,1540.0
40767794,1540.0
40767795,1553.0
40767796,1576.0
40767797,1577.0
40767798,1577.0
40767799,1578.0
40767800,1588.0
40767801,1564.0
40767802,1533.0
40767803,1531.0
40767804,1530.0
40767805,1553.0
40767806,1568.0
40767807,1575.0
40767808,1570.0
40767810,1555.0
40767811,1564.0
40767812,1568.0
40767813,1533.0
40767814,1522.0
40767815,1564.0
40767816,1576.0
40767817,1540.0
40767818,1564.0
40767819,1568.0
40767820,1575.0
40767821,1532.0
40767822,1564.0
40767823,1570.0
40767824,1568.0
40767825,1531.0
40767826,1564.0
40767827,1576.0
40767828,1576.0
40767829,1530.0
40767830,1563.0
40767831,1576.0
40767832,1532.0
40767833,1563.0
40767834,1575.0
40767835,1575.0
40767836,1530.0
40767837,1564.0
40767838,1576.0
40767839,1544.0
40767840,1555.0
40767841,1566.0
40767842,1552.0
40767843,1554.0
40767844,1564.0
40767845,1564.0
40767846,1533.0
40767847,1564.0
40767848,1564.0
40767849,1522.0
40767850,1555.0
40767851,1566.0
40767852,1522.0
40767853,1555.0
40767854,1564.0
40767855,1554.0
40767856,1554.0
40767857,1563.0
40767858,1553.0
40767859,1534.0
40767860,1564.0
40767861,1544.0
40767862,1566.0
40767863,1521.0
40767864,1555.0
40767865,1564.0
40767866,1530.0
40767867,1564.0
40767868,1530.0
40767869,1520.0
40767870,1518.0
40767871,1533.0
